len_email,avg_word_len,sd_word_len,huffingtonpost,guardian,state_gov
151,4.72847682119,1.84115488819,0,0,1
95,5.43157894737,2.17958292282,0,0,0
16,5.3125,2.28360323831,0,0,1
168,4.68452380952,1.86170646551,0,0,1
21,5.04761904762,2.17071834667,0,0,0
22,4.59090909091,1.94607042078,0,0,0
120,5.45,2.0447086182,0,0,0
19,4.63157894737,1.86971785982,0,0,0
98,4.77551020408,1.95108871881,0,0,0
529,5.38563327032,1.87578883865,0,0,0
48,4.85416666667,1.99989149011,0,0,1
159,5.35849056604,1.48909249671,0,0,0
83,5.21686746988,1.7837836649,0,0,1
10,4.1,2.46779253585,0,0,0
649,5.67334360555,2.06024399215,0,0,0
216,5.32407407407,2.14445323992,0,0,0
9,4.55555555556,1.77081971672,0,0,0
15,5.26666666667,1.43604394857,0,0,0
22,5.40909090909,1.99223700007,0,0,1
31,6.8064516129,9.36162156769,0,0,0
46,5.10869565217,2.0347872538,0,0,1
131,5.78625954198,5.28862762843,0,0,0
67,5.88059701493,6.69043065356,0,0,0
51,4.78431372549,1.53793502362,0,0,0
63,4.79365079365,1.54466547628,0,0,0
75,4.8,1.54919333848,0,0,0
47,4.82978723404,1.76634192175,0,0,0
36,5.80555555556,3.10751280005,0,0,0
30,4.53333333333,2.06128331117,0,0,0
266,5.21804511278,1.74432849335,0,0,0
136,5.08088235294,1.60905136036,0,0,0
230,5.60869565217,2.1210975509,0,0,1
271,5.50184501845,2.21846417861,0,0,1
310,5.4064516129,2.17521752474,0,0,1
12,5.0,1.82574185835,0,0,0
38,5.26315789474,1.84511033084,0,0,0
75,5.85333333333,2.14596261746,0,0,0
116,5.48275862069,2.04889692198,0,0,1
43,4.48837209302,1.59026241835,0,0,0
388,5.31958762887,1.62643365309,0,0,1
557,5.55116696589,3.55207268531,0,0,0
303,5.59735973597,1.79003280737,0,0,0
158,5.24050632911,1.94360483217,0,0,0
122,4.85245901639,1.44103862332,0,0,0
94,4.8829787234,2.00455005286,0,0,1
118,4.57627118644,1.67436696695,0,0,0
17,5.47058823529,1.8187793922,0,0,0
45,4.6,1.8547236991,0,0,1
58,4.77586206897,1.59787686125,0,0,0
18,4.61111111111,2.00385431076,0,0,0
112,4.64285714286,1.77209089001,0,0,1
60,4.51666666667,1.8483476104,0,0,1
20,5.0,1.61245154966,0,0,0
93,4.90322580645,1.98415506314,0,0,1
36,4.16666666667,1.78730088246,0,0,0
35,4.48571428571,1.71333306864,0,0,1
17,4.17647058824,1.3388007855,0,0,0
196,5.45918367347,1.82202156928,0,0,1
18,4.88888888889,1.7284832429,0,0,0
19,5.68421052632,1.65601397079,0,0,0
197,5.31979695431,2.14079636954,0,0,0
189,5.03174603175,2.37915275904,0,0,1
40,5.4,1.7,0,0,0
755,5.40529801325,1.71320496987,0,0,0
42,5.07142857143,1.66751678999,0,0,1
474,5.30801687764,1.88432885223,0,0,1
149,5.28187919463,1.7342988329,0,0,0
17,5.0,2.72245563892,0,0,1
238,5.13445378151,1.87385536938,0,0,1
107,5.00934579439,1.85701663616,0,0,1
610,5.50819672131,1.89324035539,0,0,1
109,5.08256880734,1.92104921813,0,0,1
13,5.07692307692,1.73034182757,0,0,0
80,4.9,1.61709616288,0,0,0
60,4.81666666667,1.64814710778,0,0,1
35,5.28571428571,2.34912054755,0,0,1
145,5.26896551724,1.89829387069,0,0,1
93,5.17204301075,1.97088297397,0,0,0
174,5.41954022989,1.99766179875,0,0,0
97,4.92783505155,1.70049976087,0,0,0
216,5.25925925926,2.05196550026,0,0,0
49,4.75510204082,1.9849496189,0,0,0
138,5.75362318841,1.85648723225,0,0,0
241,5.12863070539,1.58966116086,0,0,0
40,4.825,1.9220757009,0,0,1
63,5.15873015873,1.74761832677,0,0,1
5,5.2,1.16619037897,0,0,0
11,4.45454545455,2.34960872424,0,0,1
26,5.15384615385,1.56136793309,0,0,0
9,5.33333333333,1.6996731712,0,0,0
44,4.95454545455,1.78318593145,0,0,0
48,5.0625,1.73693036226,0,0,0
11,4.54545454545,1.49931113659,0,0,0
18,5.16666666667,1.57233018868,0,0,0
41,4.9756097561,1.48960307167,0,0,0
16,5.4375,1.76666175314,0,0,0
65,5.58461538462,1.97595007483,0,0,0
22,4.90909090909,2.13006809343,0,0,0
8,5.0,1.80277563773,0,0,0
9,4.66666666667,1.76383420738,0,0,0
250,5.112,1.62832920504,0,0,0
60,4.66666666667,1.41027972009,0,0,0
59,4.84745762712,2.12182811587,0,0,1
478,5.5690376569,1.82796830157,0,0,0
53,5.0,2.80161678389,0,0,0
33,4.57575757576,1.55758754859,0,0,0
78,5.48717948718,2.09237682138,0,0,0
572,5.62412587413,1.75021829954,0,0,0
9,4.77777777778,2.09644025157,0,0,0
105,5.6380952381,1.99104571483,0,0,1
138,5.49275362319,1.85818353258,0,0,1
8,5.75,2.10653744329,0,0,0
78,5.69230769231,2.08356014544,0,0,0
78,5.71794871795,1.71641722781,0,0,0
32,5.09375,1.94228240416,0,0,0
88,5.39772727273,2.28900421346,0,0,0
41,5.07317073171,1.82650197335,0,0,0
9,5.66666666667,2.26077666104,0,0,0
16,4.5625,1.9354828209,0,0,0
53,4.30188679245,1.86916292091,0,0,0
97,5.54639175258,1.83898570518,0,0,1
146,4.97260273973,2.27838324521,0,0,0
37,5.78378378378,3.22268257517,0,0,1
327,5.27828746177,1.60053110545,0,0,0
39,5.02564102564,1.6868599183,0,0,0
18,4.16666666667,1.74005108482,0,0,0
181,5.16022099448,2.35091799533,0,0,1
135,5.52592592593,1.98449407539,0,0,1
16,4.875,1.49478259289,0,0,0
289,4.83737024221,1.8047959957,0,0,0
128,5.5859375,1.99423913965,0,0,0
33,4.66666666667,1.80347588077,0,0,0
33,5.15151515152,3.19204705025,0,0,0
7,4.57142857143,1.49829835453,0,0,0
57,4.98245614035,1.9689807504,0,0,0
143,5.59440559441,3.03876530465,0,0,1
32,4.78125,1.78070166999,0,0,1
129,5.29457364341,2.20781943978,0,0,0
112,5.0625,1.67588595972,0,0,1
11,5.36363636364,1.61091319515,0,0,0
45,6.02222222222,2.04926966816,0,0,0
165,5.32121212121,2.08599334317,0,0,1
510,5.40196078431,1.87480615428,0,0,0
192,5.375,2.0425168298,0,0,0
36,5.30555555556,1.96948166396,0,0,0
60,5.06666666667,1.91369334592,0,0,0
129,5.31782945736,1.63765996851,0,0,0
464,5.34267241379,1.63113238525,0,0,0
15,4.86666666667,1.99555060628,0,0,0
493,5.25354969574,1.7204805499,0,0,0
24,5.25,2.04633819297,0,0,0
513,5.72514619883,1.89399667876,0,0,0
84,5.21428571429,2.04165798971,0,0,0
33,4.9696969697,1.78350775389,0,0,0
61,4.7868852459,1.7472672255,0,0,0
85,4.68235294118,1.67480825737,0,0,0
22,4.63636363636,1.89605941951,0,0,0
97,4.78350515464,1.70037475629,0,0,0
106,5.10377358491,1.84252311259,0,0,1
43,5.06976744186,1.84763014568,0,0,1
52,4.98076923077,1.30811644705,0,0,0
24,4.41666666667,1.55232800085,0,0,0
1773,5.3880428652,2.05082439901,1,0,0
109,5.22935779817,1.77460696009,0,0,0
7,5.42857142857,1.04978131834,0,0,0
62,4.74193548387,2.04730731002,0,0,0
271,5.27306273063,2.08295964387,0,0,1
6,5.33333333333,2.13437474581,0,0,0
31,5.41935483871,2.4596641988,0,0,0
34,5.23529411765,3.85058302331,0,0,1
13,7.76923076923,5.13140925543,0,0,0
70,4.65714285714,2.08316870098,0,0,1
355,5.23943661972,2.1900208291,0,0,1
61,4.32786885246,1.69590936461,0,0,0
7,5.42857142857,1.98976975388,0,0,0
32,4.8125,1.8946882989,0,0,0
13,5.38461538462,2.67577340476,0,0,0
71,5.29577464789,1.61327561276,0,0,0
101,5.14851485149,1.61910706728,0,0,0
32,5.0625,2.24913177693,0,0,0
72,4.41666666667,2.44807180359,0,0,0
75,4.96,1.68475517509,0,0,0
8,4.625,2.23257138744,0,0,0
32,4.875,1.7093492914,0,0,0
69,4.8115942029,1.60863036818,0,0,0
43,4.58139534884,1.8202039004,0,0,0
132,4.56060606061,1.67990609296,0,0,1
7,5.14285714286,1.80701580581,0,0,0
796,5.63190954774,1.70026213523,0,0,0
133,5.06766917293,1.95511855196,0,0,1
17,4.94117647059,2.07139021902,0,0,0
40,4.925,2.02962434948,0,0,0
22,5.27272727273,1.54277843168,0,0,0
20,5.0,1.58113883008,0,0,0
19,4.94736842105,1.60504744021,0,0,0
6,5.5,1.97905701451,0,0,0
24,5.66666666667,2.47767812455,0,0,0
193,5.52331606218,1.77510866298,0,0,1
109,5.33027522936,1.91591617422,0,0,0
409,5.06356968215,1.6402241992,0,0,1
200,5.36,1.86021504133,0,0,0
438,5.11643835616,1.63931551302,0,0,1
611,5.46153846154,1.97854538057,0,0,0
242,5.26033057851,1.7658364599,0,0,1
108,5.07407407407,3.20215119737,0,0,0
7,5.71428571429,1.74963553056,0,0,0
84,5.84523809524,2.25986750359,0,0,1
31,5.03225806452,1.46977880644,0,0,0
7,6.14285714286,2.2314999074,0,0,0
21,4.85714285714,1.85897345676,0,0,0
71,5.02816901408,1.63562307537,0,0,0
30,5.5,2.2323380867,0,0,0
34,5.17647058824,1.74002346562,0,0,0
34,5.41176470588,2.01636900012,0,0,0
34,5.23529411765,2.17010197008,0,0,0
472,5.61652542373,1.87512208738,0,0,0
160,5.45,1.90328663107,0,0,0
161,4.80745341615,1.68115432079,0,0,1
90,5.52222222222,2.19204510182,0,0,0
4,8.0,4.30116263352,0,0,1
22,5.22727272727,2.55719694164,0,0,1
10,4.6,2.00997512422,0,0,0
107,5.18691588785,1.66397138456,0,0,0
185,4.82162162162,1.70073674578,0,0,1
21,5.04761904762,2.01130591257,0,0,0
482,5.33817427386,1.93455024063,0,0,0
79,5.25316455696,1.6723238923,0,0,0
36,5.05555555556,1.88479949485,0,0,0
27,5.11111111111,1.7069212773,0,0,0
50,4.92,1.41194900758,0,0,0
15,4.73333333333,1.48174071806,0,0,0
243,5.55967078189,2.08846013494,0,0,1
64,5.359375,1.93945214155,0,0,0
12,4.91666666667,1.93469779437,0,0,0
45,4.75555555556,1.85179259164,0,0,1
60,4.8,1.79629247804,0,0,1
15,5.53333333333,1.54344492037,0,0,0
74,4.74324324324,1.69307660792,0,0,0
13,4.61538461538,2.0953597649,0,0,0
149,5.12080536913,1.88214054806,0,0,0
32,4.75,1.88745860882,0,0,0
31,5.03225806452,1.51303734188,0,0,0
119,5.47058823529,2.14524500339,0,0,0
76,4.96052631579,1.42755578261,0,0,0
13,4.38461538462,2.05832125542,0,0,0
46,4.95652173913,1.79318179368,0,0,1
27,5.2962962963,1.99656769955,0,0,0
46,5.15217391304,2.04266866479,0,0,0
58,4.77586206897,2.31220974654,0,0,1
90,4.78888888889,1.68321415053,0,0,1
116,4.65517241379,1.49771923314,0,0,0
272,4.94117647059,1.81806581889,0,0,0
178,5.23595505618,2.12011485755,0,0,0
18,4.88888888889,1.96889390519,0,0,0
31,5.41935483871,2.13683808538,0,0,0
87,5.31034482759,1.85267960538,0,0,0
1265,5.65533596838,2.00783573376,0,0,0
16,5.75,2.25,0,0,0
130,5.69230769231,2.12619614786,0,0,1
222,5.15765765766,1.83740168822,0,0,0
12,4.16666666667,2.03442593596,0,0,0
7,4.85714285714,1.7261494248,0,0,0
125,5.192,1.84041734397,0,0,0
36,5.05555555556,1.54460430827,0,0,0
62,4.82258064516,1.82742718445,0,0,0
28,5.32142857143,2.4061464661,0,0,0
176,5.3125,2.02794749013,0,0,1
204,5.26960784314,1.94050171477,0,0,0
129,5.47286821705,2.14612511603,0,0,0
117,5.30769230769,1.70700686945,0,0,0
137,5.3795620438,1.73891226535,0,0,0
33,4.81818181818,1.7829928101,0,0,0
14,5.21428571429,2.11046952896,0,0,0
32,4.875,1.7809758561,0,0,0
314,5.44904458599,1.83532630724,0,0,0
115,5.8347826087,1.95572930812,0,0,0
49,4.87755102041,1.72180082592,0,0,0
313,5.45686900958,1.84863971372,0,0,0
7,4.42857142857,2.3211538299,0,0,0
25,4.8,1.72046505341,0,0,0
63,4.84126984127,3.17333307926,0,0,1
8,5.125,3.09989919191,0,0,1
7,5.14285714286,2.89968330431,0,0,1
20,4.75,1.92028643697,0,0,1
43,4.53488372093,2.11691786934,0,0,1
512,5.861328125,1.86096533715,0,0,0
51,5.0,2.11437655948,0,0,0
24,4.66666666667,1.46249406457,0,0,0
8,4.25,1.5612494996,0,0,0
15,5.86666666667,2.57854394744,0,0,0
271,5.46863468635,2.02701623449,0,0,0
54,4.96296296296,1.71013279713,0,0,0
20,4.8,1.32664991614,0,0,0
299,5.42809364548,2.09889604155,0,0,0
313,5.23003194888,2.05160087082,0,0,0
8,5.125,1.96452920569,0,0,0
125,5.128,2.11272714755,0,0,0
47,4.48936170213,1.73661863212,0,0,1
89,5.52808988764,1.87286890211,0,0,0
175,5.93714285714,1.97456479318,0,0,0
9,5.11111111111,1.52347880009,0,0,0
12,5.75,1.42156017577,0,0,0
40,5.025,1.5570404619,0,0,0
34,4.5,2.01829864286,0,0,1
40,4.975,2.03085573097,0,0,0
10,5.0,2.0,0,0,0
69,5.13043478261,3.43854132993,0,0,0
23,4.47826086957,1.34712464216,0,0,0
43,4.6976744186,1.70546159231,0,0,0
66,4.60606060606,1.63186812337,0,0,0
7,5.71428571429,1.16057691495,0,0,0
15,4.93333333333,1.5260697523,0,0,0
9,4.66666666667,2.30940107676,0,0,0
11,5.45454545455,2.10469761869,0,0,0
105,5.57142857143,1.83020760132,0,0,0
182,5.06043956044,1.88448722853,0,0,0
32,5.125,2.35518046018,0,0,0
23,4.73913043478,1.56642465519,0,0,0
44,4.77272727273,1.67689697688,0,0,0
69,5.39130434783,1.64376195696,0,0,1
40,4.6,1.44568322948,0,0,0
260,5.12692307692,1.65577258107,0,0,0
289,5.10380622837,1.61832693002,0,0,0
70,4.81428571429,1.62386538097,0,0,0
127,5.13385826772,2.00142549484,0,0,1
55,4.85454545455,1.54234982258,0,0,0
13,5.07692307692,2.12897730817,0,0,0
20,5.8,2.82134719593,0,0,1
19,6.0,2.75298880645,0,0,0
19,6.0,2.75298880645,0,0,1
31,5.58064516129,2.4596641988,0,0,1
31,5.58064516129,2.4596641988,0,0,1
33,5.33333333333,2.55445738372,0,0,1
96,5.46875,1.8254743961,0,0,0
47,5.65957446809,1.9049386626,0,0,0
246,5.39430894309,2.01695257584,0,0,0
285,5.49473684211,1.87433460031,0,0,0
249,5.36947791165,2.03583166563,0,0,0
8,5.125,1.53602571593,0,0,0
129,5.17054263566,1.83895837979,0,0,0
181,5.33149171271,2.08137026852,0,0,0
244,5.52459016393,1.88919756907,0,0,1
8,5.125,1.83285978733,0,0,0
42,5.38095238095,2.33964161839,0,0,0
85,5.16470588235,1.93328162839,0,0,0
9,5.33333333333,2.58198889747,0,0,0
56,4.53571428571,2.00859124152,0,0,0
24,6.0,2.5331140256,0,0,1
100,4.84,1.95304889852,0,0,0
122,5.37704918033,2.08950487842,0,0,0
22,4.68181818182,1.81874991125,0,0,0
46,4.84782608696,1.64141232009,0,0,0
74,4.90540540541,1.56972126049,0,0,0
344,5.25,1.98724128051,0,0,0
64,5.0625,2.04538352149,0,0,0
5,6.0,1.41421356237,0,0,0
59,5.18644067797,2.23587526009,0,0,0
89,5.42696629213,1.68861116026,0,0,0
97,5.51546391753,1.94837178686,0,0,0
194,5.27835051546,1.82616870101,0,0,0
73,5.31506849315,2.09942400665,0,0,0
46,5.0,1.84154944213,0,0,0
298,5.46644295302,2.1095535562,0,0,0
42,5.30952380952,1.90847851689,0,0,0
249,5.33734939759,1.82096519996,0,0,0
44,5.06818181818,1.61523608284,0,0,0
23,4.69565217391,1.51613876297,0,0,0
132,5.53787878788,2.12989295161,0,0,0
830,5.32891566265,2.14958836746,0,0,1
156,5.73717948718,1.6722170892,0,0,0
263,5.69961977186,1.8573356382,0,0,1
62,4.93548387097,1.80385758452,0,0,0
61,5.19672131148,1.92327991817,0,0,0
143,5.37762237762,1.86541656535,0,0,0
9,5.44444444444,2.26623089493,0,0,0
8,5.375,1.86664806538,0,0,0
110,5.18181818182,1.89823754707,0,0,0
76,4.85526315789,1.51920986534,0,0,0
120,4.81666666667,1.64308314526,0,0,0
189,5.05291005291,1.71743456314,0,0,0
155,4.83225806452,1.62170501609,0,0,0
16,4.875,1.96452920569,0,0,0
45,5.48888888889,3.38376662068,0,0,1
43,5.44186046512,2.21309344249,0,0,0
50,5.1,2.15638586528,0,0,0
285,5.2701754386,1.87709788249,0,0,0
289,5.59861591696,1.831518974,0,0,0
15,6.26666666667,1.87853370715,0,0,0
11,5.81818181818,2.08100420768,0,0,0
64,5.546875,1.93592425843,0,0,0
128,4.765625,1.66997555652,0,0,0
436,5.77293577982,2.13346029939,0,0,0
424,5.43396226415,1.8493694383,0,0,0
147,4.7074829932,1.65455826505,0,0,0
570,5.70175438596,2.06529308298,0,0,0
90,5.3,1.74132771821,0,0,0
50,4.98,1.7028211885,0,0,0
609,5.65681444992,2.04757625152,0,0,0
11,4.45454545455,1.82725011293,0,0,0
160,4.71875,1.67396189846,0,0,0
51,4.98039215686,1.56543793382,0,0,0
101,4.73267326733,1.42739178542,0,0,1
59,4.93220338983,2.20833864066,0,0,0
203,5.2118226601,1.71043108906,0,0,0
146,5.28082191781,1.82727865134,0,0,0
36,6.11111111111,2.1956747606,0,0,0
113,5.6814159292,1.72059614451,0,0,0
94,5.06382978723,2.26353381524,0,0,0
625,5.3392,1.71305089241,0,0,0
436,5.36926605505,2.19337417852,0,0,0
529,5.17580340265,1.76858229488,0,0,0
99,5.41414141414,1.92280361914,0,0,0
484,6.05371900826,6.10727166259,0,0,0
709,5.658674189,1.83578254077,0,0,1
19,4.84210526316,2.13401420344,0,0,0
21,4.95238095238,2.14866936622,0,0,0
51,4.92156862745,2.01798907141,0,0,0
90,4.82222222222,1.91240266435,0,0,0
213,4.72300469484,1.74239767483,0,0,0
19,6.31578947368,1.83683456491,0,0,1
129,5.10852713178,2.02786904642,0,0,1
160,4.8875,1.78531334785,0,0,0
187,4.94652406417,1.79640943227,0,0,0
226,4.93362831858,1.80216735885,0,0,0
260,4.93846153846,1.85743349049,0,0,1
254,4.95275590551,1.79394549429,0,0,0
279,4.98566308244,1.82372128554,0,0,0
282,4.94680851064,1.8181532674,0,0,0
303,5.0,1.83295825746,0,0,0
334,5.0628742515,1.92188751464,0,0,1
33,5.12121212121,1.49255883103,0,0,0
388,5.9793814433,2.26915389765,0,0,0
9,4.55555555556,1.34256066373,0,0,0
26,5.03846153846,1.78628900304,0,0,0
9,4.33333333333,1.63299316186,0,0,0
13,4.76923076923,1.36741452574,0,0,0
16,4.625,1.86664806538,0,0,0
21,4.14285714286,1.93429485825,0,0,0
24,5.08333333333,2.03953970842,0,0,0
8,5.25,2.04633819297,0,0,0
28,4.28571428571,1.64440920475,0,0,0
9,4.55555555556,1.77081971672,0,0,0
12,5.5,2.25462487641,0,0,0
104,5.03846153846,2.38957301031,0,0,0
187,5.48663101604,1.94402495739,0,0,1
39,5.23076923077,2.26977394629,0,0,0
59,5.05084745763,2.02043567053,0,0,0
80,4.925,1.88265105636,0,0,0
60,5.11666666667,1.96716095483,0,0,0
295,5.03389830508,2.00479173182,0,0,1
2922,5.41204654346,1.75188330867,0,0,0
92,5.23913043478,2.11808755627,0,0,0
16,4.5625,1.73092280302,0,0,0
73,5.35616438356,1.68286988251,0,0,0
37,4.62162162162,1.56570252518,0,0,0
20,4.35,2.43464576479,0,0,1
31,4.83870967742,1.88537279951,0,0,1
34,4.94117647059,1.89335022817,0,0,0
8,5.125,1.61535599792,0,0,0
39,4.89743589744,1.82285872689,0,0,0
278,4.91007194245,2.04161013351,0,0,1
28,4.67857142857,2.33075051414,0,0,0
50,4.34,1.42281411295,0,0,0
5,4.8,1.72046505341,0,0,0
7,5.42857142857,1.76126114371,0,0,0
28,5.57142857143,2.33648960483,0,0,0
13,4.76923076923,2.00590843237,0,0,0
6,5.5,1.5,0,0,0
44,4.77272727273,1.79473518385,0,0,0
42,4.92857142857,1.33439583516,0,0,0
11,5.54545454545,2.64106164479,0,0,1
24,4.79166666667,1.38381015878,0,0,0
25,4.8,2.0,0,0,0
18,4.88888888889,1.52347880009,0,0,0
16,5.6875,2.44230296032,0,0,1
14,6.28571428571,3.28260722659,0,0,1
15,6.6,3.66606055596,0,0,1
15,5.73333333333,2.86278807381,0,0,0
83,5.48192771084,1.81268253444,0,0,0
585,5.48888888889,1.89834735943,0,0,0
119,5.52100840336,2.0614457662,0,0,1
248,5.16935483871,1.84793596364,0,0,0
152,5.31578947368,1.6913909436,0,0,0
442,5.52262443439,1.93109454559,0,0,0
22,4.5,1.58830956451,0,0,0
508,5.35236220472,1.89898810879,0,0,0
623,5.60353130016,2.38476714496,0,0,0
277,5.76173285199,4.99684895952,0,0,0
10,4.1,2.07123151772,0,0,0
629,5.48807631161,1.74583791788,0,0,1
17,4.94117647059,2.04279474755,0,0,0
37,5.16216216216,1.58563677231,0,0,0
127,5.09448818898,1.84191389193,0,0,0
6,4.83333333333,1.67497927019,0,0,0
539,5.69016697588,2.10364904493,0,0,0
29,5.20689655172,2.21871833685,0,0,0
88,4.77272727273,1.80105570511,0,0,0
212,5.79716981132,1.91355431155,0,0,0
8,5.0,1.9364916731,0,0,0
601,5.33610648918,1.76587474809,0,0,0
86,5.76744186047,1.80872831213,0,0,0
43,4.97674418605,2.94514477942,0,0,1
34,4.91176470588,1.97584899189,0,0,0
182,5.09340659341,1.96593529444,0,0,0
619,5.43134087237,1.89627301629,0,0,0
334,5.75748502994,2.21680860281,0,0,0
171,5.42105263158,4.94985628625,0,0,0
17,4.47058823529,1.19398724295,0,0,0
38,4.92105263158,1.45785673521,0,0,0
113,5.41592920354,1.78848659866,0,0,0
372,5.30376344086,1.82034110828,0,0,0
95,5.08421052632,1.3585065941,0,0,0
8,4.875,1.83285978733,0,0,0
27,4.92592592593,1.82423857126,0,0,0
43,4.46511627907,1.83441058539,0,0,0
209,5.8038277512,2.16204419684,0,0,0
406,5.26108374384,1.79100456383,0,0,0
10,4.8,1.66132477258,0,0,0
51,5.13725490196,1.94048314019,0,0,0
7,5.71428571429,1.90595200916,0,0,0
22,4.95454545455,1.66453031124,0,0,0
46,4.82608695652,1.56461341004,0,0,0
62,4.95161290323,1.70792667512,0,0,0
29,4.72413793103,2.09920431107,0,0,1
247,5.7044534413,1.9605678567,0,0,1
107,5.1308411215,1.84990079122,0,0,0
145,4.95862068966,1.77288334046,0,0,0
37,4.81081081081,2.09036189596,0,0,1
60,4.68333333333,2.26194360869,0,0,0
46,4.80434782609,2.07070209914,0,0,1
66,4.4696969697,1.71640654372,0,0,1
81,4.8024691358,1.71715924674,0,0,0
13,5.07692307692,1.77424039918,0,0,0
45,4.75555555556,1.52250605626,0,0,0
38,4.89473684211,1.42882862742,0,0,0
16,4.9375,1.9192690666,0,0,0
345,5.6,1.84846195368,0,0,0
39,4.92307692308,1.52558715699,0,0,0
57,4.70175438596,1.81576828532,0,0,0
13,5.15384615385,1.45951276623,0,0,0
201,5.16915422886,1.89559420608,0,0,0
57,4.80701754386,2.02127800888,0,0,0
6,6.0,1.29099444874,0,0,0
670,5.37313432836,1.73580228683,0,0,0
9,4.77777777778,1.22726233524,0,0,0
461,5.54880694143,2.27794854041,0,0,0
5,5.8,1.6,0,0,0
31,5.38709677419,2.13537666625,0,0,1
29,4.96551724138,1.56431672031,0,0,0
6,5.83333333333,1.46249406457,0,0,0
32,4.8125,1.66653645325,0,0,0
7,5.14285714286,1.7261494248,0,0,0
82,6.28048780488,6.21421342911,0,0,0
1394,5.70086083214,2.98276481072,0,0,0
9,4.66666666667,1.41421356237,0,0,0
102,5.61764705882,2.27968056606,0,0,1
112,4.59821428571,1.6715039284,0,0,0
73,4.83561643836,1.72820041511,0,0,0
7,5.57142857143,1.49829835453,0,0,0
13,5.30769230769,1.5876744185,0,0,0
13,4.69230769231,1.53846153846,0,0,0
922,5.38828633406,2.22122318133,0,0,0
196,5.43367346939,1.76724412907,0,0,0
41,4.43902439024,1.51494635642,0,0,0
179,4.83240223464,1.73844479885,0,0,0
22,4.45454545455,1.97086212624,0,0,0
30,4.6,1.97652894405,0,0,0
250,5.264,2.38375837702,0,0,0
14,4.71428571429,1.62254524166,0,0,0
17,4.35294117647,1.71296703277,0,0,0
435,5.57011494253,3.08150265414,0,0,0
61,4.6393442623,1.40295691117,0,0,0
80,4.7875,1.36650786679,0,0,0
71,5.70422535211,2.30366741411,0,0,1
155,5.10322580645,1.7822573347,0,0,0
488,5.22745901639,1.78779563025,0,0,0
939,5.60170394036,3.21024671911,0,0,0
17,4.88235294118,1.60449196435,0,0,0
19,4.47368421053,2.41417788235,0,0,0
23,4.86956521739,1.22667269388,0,0,0
63,5.15873015873,2.38518142937,0,0,0
839,5.65911799762,1.97858250609,0,0,0
198,4.99494949495,2.13081640054,0,0,0
20,5.1,1.7,0,0,0
82,4.93902439024,1.6479666775,0,0,0
42,5.42857142857,1.87899234828,0,0,0
22,5.40909090909,1.58570577659,0,0,0
99,5.61616161616,2.07781485213,0,0,0
23,4.91304347826,1.76716534199,0,0,0
57,5.19298245614,1.71104355652,0,0,0
88,4.79545454545,1.79746722634,0,0,0
87,5.35632183908,1.79384010804,0,0,0
13,5.23076923077,1.84615384615,0,0,0
37,4.86486486486,1.69517857087,0,0,0
79,4.83544303797,1.75333591449,0,0,1
11,5.27272727273,2.17802700922,0,0,1
16,5.125,1.93245310422,0,0,1
47,4.63829787234,1.82681599435,0,0,0
8,5.5,1.80277563773,0,0,0
119,5.76470588235,1.8182357427,0,0,0
122,5.72131147541,1.93442622951,0,0,1
119,5.76470588235,1.8182357427,0,0,0
97,5.37113402062,3.15679462782,0,0,0
126,5.25396825397,1.80359653011,0,0,0
75,4.90666666667,1.72953429827,0,0,0
52,4.80769230769,1.68749315142,0,0,0
106,5.49056603774,3.28014404602,0,0,0
448,5.32142857143,1.74214710361,0,0,1
131,5.70992366412,1.81380856787,0,0,0
38,5.26315789474,1.90130440718,0,0,0
6,6.66666666667,1.59861050777,0,0,0
23,5.30434782609,1.80421686272,0,0,0
23,5.30434782609,1.80421686272,0,0,0
23,5.30434782609,1.80421686272,0,0,0
64,5.390625,1.97339481842,0,0,0
555,5.59459459459,1.96628509833,0,0,0
38,6.05263157895,3.9666197224,0,0,1
303,5.60726072607,3.37152903116,0,0,0
26,4.69230769231,2.07121723351,0,0,0
12,4.75,2.08666400426,0,0,1
26,4.80769230769,1.49407112304,0,0,0
60,6.28333333333,9.75720531482,0,0,0
31,4.87096774194,1.84464238135,0,0,0
59,5.08474576271,1.78779416774,0,0,1
32,5.0,2.34520787991,0,0,1
76,5.09210526316,1.59915793285,0,0,0
367,5.1689373297,1.64368653041,0,0,0
70,5.17142857143,2.16446251046,0,0,0
24,5.875,1.94320396939,0,0,0
36,4.44444444444,1.55357016157,0,0,0
26,5.03846153846,2.17469306819,0,0,0
825,5.90060606061,1.80700646373,0,0,1
104,5.40384615385,1.83721795726,0,0,0
19,5.31578947368,1.77860476302,0,0,0
66,4.78787878788,1.72780427759,0,0,0
10,5.2,1.83303027798,0,0,0
46,5.28260869565,2.00719405572,0,0,0
10,5.0,2.19089023002,0,0,0
619,5.20678513732,1.52815869141,0,0,0
22,5.04545454545,1.69161764236,0,0,0
34,4.88235294118,1.67621257044,0,0,0
23,5.69565217391,1.57244707131,0,0,0
48,4.72916666667,1.79976368047,0,0,0
35,4.68571428571,1.36844914455,0,0,0
38,4.55263157895,1.37069648875,0,0,0
494,5.32793522267,1.72670996859,0,0,0
25,4.44,2.22854212435,0,0,0
41,5.65853658537,1.89491947313,0,0,0
30,4.66666666667,1.61932770687,0,0,0
2,5.5,1.5,0,0,1
81,5.49382716049,1.8061859193,0,0,0
