90,490,0.697575
90,495,0.699289
90,500,0.700425
90,505,0.691294
90,510,0.692725
95,490,0.695015
95,495,0.694152
95,500,0.699588
95,505,0.700145
95,510,0.704144
100,490,0.703285
100,495,0.699581
100,500,0.698719
100,505,0.697575
100,510,0.703278
105,490,0.694729
105,495,0.699012
105,500,0.701004
105,505,0.701282
105,510,0.704136
110,490,0.701566
110,495,0.704422
110,500,0.699291
110,505,0.692446
110,510,0.700439
